图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,close-预测置信度,down-预测置信度,forward-预测置信度,left-预测置信度,leftdown-预测置信度,lefttop-预测置信度,right-预测置信度,rightdown-预测置信度,righttop-预测置信度,top-预测置信度
E:\10\final\val\righttop\rigtoy59.jpg,8,righttop,8,righttop,9,top,6,right,True,2.571879e-06,1.7310732e-08,5.7837016e-05,6.566554e-09,3.721363e-12,2.396768e-06,0.00025873826,6.25191e-08,0.793466,0.20621245
E:\10\final\val\righttop\rigtoy6.jpg,8,righttop,8,righttop,9,top,6,right,True,1.0635402e-08,1.2426327e-10,1.176338e-05,3.5775075e-10,4.9373385e-15,5.0935767e-09,0.0017032526,3.7194678e-09,0.9919207,0.006364265
E:\10\final\val\righttop\rigtoy60.jpg,8,righttop,8,righttop,9,top,6,right,True,1.1003154e-06,2.2604205e-09,1.2334336e-05,1.5978172e-09,4.7367085e-13,9.941128e-07,0.00010364868,1.2993959e-08,0.88915193,0.11073005
E:\10\final\val\righttop\rigtoy62.jpg,8,righttop,8,righttop,6,right,9,top,True,5.379711e-06,1.576454e-09,2.9498128e-06,2.1272394e-08,1.5634589e-12,7.6499994e-08,0.00700763,3.263559e-07,0.9925431,0.0004405295
E:\10\final\val\righttop\rigtoy7.jpg,8,righttop,8,righttop,6,right,9,top,True,1.4065669e-05,2.983552e-07,0.00033639083,1.1105927e-06,3.620643e-10,1.1160894e-06,0.07261772,1.03062885e-05,0.9220284,0.004990564
E:\10\final\val\righttop\rigtoy8.jpg,8,righttop,9,top,8,righttop,2,forward,True,3.885782e-09,2.4753785e-08,0.015846215,7.4435874e-08,7.745905e-13,2.864841e-07,0.007317052,2.371596e-09,0.21524715,0.76158917
E:\10\final\val\righttop\rigtoy9.jpg,8,righttop,8,righttop,9,top,6,right,True,1.4776209e-06,7.4275985e-09,7.1054135e-05,1.0492369e-08,1.0892994e-12,1.5612384e-06,0.0006411525,2.241694e-08,0.8625951,0.1366896
E:\10\final\val\righttop\rigzo209.jpg,8,righttop,6,right,8,righttop,2,forward,True,6.2659275e-08,1.7340152e-06,0.0045166193,6.652939e-09,2.6557524e-12,1.8863688e-10,0.8814421,3.634288e-05,0.113145895,0.0008572815
E:\10\final\val\righttop\rigzo210.jpg,8,righttop,6,right,8,righttop,2,forward,True,1.9591424e-08,3.0758724e-07,0.0022613641,3.6835004e-09,5.9092656e-13,8.976153e-11,0.8191212,1.0797493e-05,0.17798936,0.0006168406
E:\10\final\val\righttop\rigzo211.jpg,8,righttop,6,right,8,righttop,2,forward,True,6.313746e-09,8.618353e-09,7.783807e-05,3.378401e-10,2.0239176e-14,3.1643056e-12,0.79096276,5.555506e-06,0.20893249,2.1293406e-05
E:\10\final\val\righttop\rigzo212.jpg,8,righttop,6,right,8,righttop,2,forward,True,5.3446664e-10,5.494998e-09,0.00028805685,1.7435981e-11,3.8785864e-16,5.5848533e-13,0.6415011,8.719115e-07,0.35799733,0.00021258097
E:\10\final\val\righttop\rigzo213.jpg,8,righttop,6,right,8,righttop,7,rightdown,True,1.3002037e-05,3.8988032e-06,0.00026521407,1.6895726e-08,9.838389e-11,2.0812472e-09,0.57852644,0.002307018,0.4186819,0.00020246393
E:\10\final\val\righttop\rigzo216.jpg,8,righttop,6,right,8,righttop,2,forward,True,8.874323e-09,1.855489e-07,0.00042711815,2.3349372e-10,9.261314e-14,2.738326e-12,0.916242,4.7249407e-05,0.08323315,5.030992e-05
E:\10\final\val\righttop\rigzo217.jpg,8,righttop,8,righttop,6,right,9,top,True,3.398536e-07,3.6176386e-06,0.0134823695,1.6201698e-08,5.991437e-12,6.416785e-09,0.3849479,1.585191e-05,0.57087976,0.030670121
E:\10\final\val\righttop\rigzo220.jpg,8,righttop,6,right,8,righttop,2,forward,True,3.823315e-08,1.1449297e-07,0.0001781235,3.3913064e-10,1.753809e-13,7.915455e-12,0.7582467,6.325258e-05,0.24145627,5.536321e-05
E:\10\final\val\righttop\rigzo222.jpg,8,righttop,6,right,8,righttop,2,forward,True,5.99962e-11,1.202145e-09,8.300788e-06,8.301768e-14,4.0571323e-18,1.149579e-16,0.9805306,5.3528433e-06,0.019455485,2.820816e-07
E:\10\final\val\top\forzo394.jpg,9,top,2,forward,9,top,3,left,True,2.022642e-11,1.3087686e-07,0.58404046,0.00026121023,2.9427147e-10,9.884075e-05,4.388498e-06,7.3748076e-14,2.0667567e-07,0.4155948
E:\10\final\val\top\rigtoy0.jpg,9,top,9,top,5,lefttop,2,forward,True,6.332319e-08,2.0542627e-08,0.0014117962,9.967269e-06,1.5288697e-10,0.0029721984,1.3075895e-06,4.3052966e-12,7.8808385e-05,0.9955258
E:\10\final\val\top\rigtoy10.jpg,9,top,9,top,5,lefttop,2,forward,True,3.1009892e-10,2.011461e-11,2.7053313e-05,3.317887e-08,5.4540228e-14,0.00040391725,5.949041e-09,2.1196726e-15,1.2399347e-05,0.9995566
E:\10\final\val\top\rigtoy11.jpg,9,top,9,top,5,lefttop,2,forward,True,1.5253562e-11,8.0754934e-13,1.4833538e-05,8.115587e-07,3.2989433e-14,0.025809936,2.3358981e-11,2.0873098e-19,1.8094193e-08,0.9741744
E:\10\final\val\top\rigtoy12.jpg,9,top,9,top,8,righttop,2,forward,True,5.102098e-10,5.1579463e-11,5.2868e-05,7.7706686e-09,3.1040546e-14,2.8146884e-05,8.058935e-08,3.848086e-14,0.0002096183,0.9997093
E:\10\final\val\top\rigtoy14.jpg,9,top,9,top,8,righttop,5,lefttop,True,4.2825252e-07,2.1894818e-08,0.000103260405,5.1264088e-08,2.8851931e-11,0.00023422783,1.1170755e-06,2.631583e-10,0.0022131803,0.99744785
E:\10\final\val\top\rigtoy15.jpg,9,top,9,top,8,righttop,2,forward,True,2.0638853e-09,5.4811752e-11,5.8830356e-05,6.394606e-10,2.636149e-15,4.4349665e-07,2.2949904e-05,8.512317e-12,0.16233401,0.83758384
E:\10\final\val\top\rigtoy16.jpg,9,top,9,top,5,lefttop,2,forward,True,1.4042968e-09,1.9215395e-11,5.186006e-05,3.918556e-06,1.1785987e-12,0.011410667,2.3409033e-08,1.929807e-15,2.6594214e-05,0.9885069
E:\10\final\val\top\rigtoy17.jpg,9,top,9,top,8,righttop,2,forward,True,2.9927456e-11,1.7384552e-12,1.1384126e-05,2.506713e-10,1.9251497e-16,2.957373e-06,1.7562089e-08,1.3284812e-15,0.00017097511,0.9998147
E:\10\final\val\top\rigtoy18.jpg,9,top,9,top,5,lefttop,2,forward,True,1.5253972e-10,5.6896597e-12,1.0957063e-05,3.5027654e-08,3.0516103e-14,0.001440254,5.4232696e-10,1.3364274e-16,1.5468072e-06,0.99854726
E:\10\final\val\top\rigtoy19.jpg,9,top,9,top,5,lefttop,2,forward,True,4.2771557e-11,4.8549646e-13,3.5859591e-06,1.0009075e-07,1.1103114e-14,0.013828034,3.8657615e-11,1.9899542e-18,1.6315784e-07,0.9861681
E:\10\final\val\top\rigtoy2.jpg,9,top,9,top,2,forward,8,righttop,True,7.876678e-11,3.4206377e-10,0.0013157041,2.063252e-08,4.1364224e-14,2.4697592e-06,5.268855e-06,4.4656536e-13,0.0007644514,0.9979121
E:\10\final\val\top\rigtoy20.jpg,9,top,9,top,5,lefttop,2,forward,True,2.0561794e-12,1.2380108e-13,4.0629084e-06,2.691124e-09,2.3435096e-16,0.00020507515,8.335152e-11,1.3437266e-18,5.300389e-07,0.99979025
E:\10\final\val\top\rigtoy21.jpg,9,top,9,top,2,forward,8,righttop,True,4.978307e-12,9.5761905e-12,0.0002365965,3.3882912e-09,1.1419106e-15,1.973686e-06,1.219879e-07,1.3875378e-15,6.152671e-05,0.9996997
E:\10\final\val\top\rigtoy22.jpg,9,top,9,top,8,righttop,2,forward,True,7.511335e-12,2.8427374e-13,5.7995917e-06,3.0046517e-11,1.1129451e-17,4.0243322e-07,2.7857354e-08,7.515132e-16,0.00075939303,0.99923444
E:\10\final\val\top\rigtoy23.jpg,9,top,9,top,8,righttop,2,forward,True,1.1486196e-12,1.4557508e-13,5.0876624e-06,2.0320587e-11,1.000039e-17,3.938133e-07,4.847013e-09,1.2951994e-16,0.00014133751,0.99985313
E:\10\final\val\top\rigtoy24.jpg,9,top,9,top,5,lefttop,2,forward,True,3.8672707e-12,9.6645294e-14,3.4487568e-06,1.16162326e-07,3.2096664e-15,0.014670712,6.154285e-12,4.7261013e-20,1.8721064e-08,0.98532563
E:\10\final\val\top\rigtoy25.jpg,9,top,9,top,8,righttop,2,forward,True,5.5571034e-12,7.103546e-13,1.2000541e-05,7.2595235e-11,4.5166063e-17,6.0483e-07,2.3947122e-08,8.6575386e-16,0.0003164263,0.999671
E:\10\final\val\top\rigtoy26.jpg,9,top,9,top,5,lefttop,2,forward,True,5.621418e-10,3.7903344e-12,4.8310244e-06,1.020292e-06,4.0003355e-13,0.15029617,3.1526184e-11,8.258795e-18,6.5833895e-08,0.84969795
E:\10\final\val\top\rigtoy27.jpg,9,top,9,top,2,forward,8,righttop,True,3.774032e-12,2.4074248e-11,0.00044266216,5.813899e-09,3.212323e-15,2.5108038e-06,1.0737262e-07,1.694526e-15,2.9265311e-05,0.9995254
E:\10\final\val\top\rigtoy28.jpg,9,top,9,top,2,forward,5,lefttop,True,5.0617605e-12,3.3341908e-12,0.00010337517,5.964679e-08,1.1268611e-14,9.426771e-05,1.3384196e-08,1.7972446e-16,1.0903656e-05,0.9997913
E:\10\final\val\top\rigtoy29.jpg,9,top,9,top,8,righttop,2,forward,True,2.8523807e-12,7.179215e-13,2.1255224e-05,2.5663877e-10,6.6691715e-17,1.5402301e-06,1.3024278e-08,1.8281819e-16,6.343412e-05,0.9999137
E:\10\final\val\top\rigtoy3.jpg,9,top,9,top,5,lefttop,2,forward,True,3.9401382e-10,2.8546023e-11,3.3102766e-05,3.1656387e-07,3.5379935e-13,0.0054425457,1.0189383e-09,3.4199127e-16,8.4219784e-07,0.99452317
E:\10\final\val\top\rigtoy30.jpg,9,top,9,top,5,lefttop,2,forward,True,1.556756e-10,2.4118306e-11,7.241489e-05,1.9195245e-07,1.9107026e-13,0.00060131605,2.0604148e-08,3.3955797e-15,2.2445156e-05,0.9993036
E:\10\final\val\top\rigtoy31.jpg,9,top,9,top,5,lefttop,2,forward,True,1.7957892e-11,3.2416342e-12,1.7727638e-05,3.588277e-09,3.20346e-15,5.712911e-05,2.3848112e-09,2.9211247e-16,8.017402e-06,0.99991715
E:\10\final\val\top\rigtoy32.jpg,9,top,9,top,5,lefttop,2,forward,True,1.435281e-10,3.9760897e-10,0.0009611606,3.5732724e-06,5.023061e-12,0.0013880911,5.7854468e-08,7.998604e-15,4.0687346e-06,0.99764293
E:\10\final\val\top\rigtoy33.jpg,9,top,9,top,5,lefttop,2,forward,True,3.784301e-10,1.9948015e-11,2.2709708e-05,8.492105e-09,1.40124525e-14,0.000121446166,8.90284e-09,3.4066109e-15,2.1376318e-05,0.9998344
E:\10\final\val\top\rigtoy34.jpg,9,top,9,top,8,righttop,2,forward,True,6.501377e-09,2.7058164e-10,7.789773e-05,1.9908988e-09,1.5025302e-14,3.7423938e-06,2.3125851e-06,2.8015253e-12,0.005580261,0.9943357
E:\10\final\val\top\rigtoy35.jpg,9,top,9,top,2,forward,8,righttop,True,3.167192e-10,1.2260953e-10,0.00012792174,7.15921e-09,2.466522e-14,1.6091695e-05,7.643682e-08,2.5317608e-14,5.483653e-05,0.9998011
E:\10\final\val\top\rigtoy36.jpg,9,top,9,top,8,righttop,2,forward,True,4.3977003e-11,3.6647907e-12,1.4566213e-05,2.965617e-10,4.613717e-16,3.0766394e-06,2.622812e-08,4.2992453e-15,0.00022197218,0.9997603
E:\10\final\val\top\rigtoy37.jpg,9,top,9,top,2,forward,8,righttop,True,7.841209e-14,2.7747585e-13,4.1963594e-05,1.245651e-10,1.8098692e-17,5.757588e-07,2.9072902e-09,1.2856386e-17,5.4258676e-06,0.99995196
E:\10\final\val\top\rigtoy38.jpg,9,top,9,top,8,righttop,2,forward,True,3.0577363e-10,1.0036354e-10,0.00012754726,3.885947e-08,1.7694194e-13,6.198138e-05,2.0363274e-07,1.1226131e-13,0.00024473632,0.99956554
E:\10\final\val\top\rigtoy39.jpg,9,top,9,top,8,righttop,2,forward,True,7.968972e-13,2.1135861e-13,9.225399e-06,4.674074e-11,1.0517271e-17,7.654827e-07,2.2738966e-09,2.7455741e-17,2.0016018e-05,0.9999701
E:\10\final\val\top\rigtoy4.jpg,9,top,9,top,8,righttop,2,forward,True,9.709469e-09,3.7048123e-10,8.771407e-05,5.6625757e-09,6.848093e-14,8.446395e-06,3.5564433e-06,6.95081e-12,0.010437276,0.98946303
E:\10\final\val\top\rigtoy40.jpg,9,top,9,top,5,lefttop,2,forward,True,6.983332e-12,3.229599e-13,4.230071e-06,1.5179333e-08,1.871608e-15,0.0020066337,2.2100727e-11,7.3798945e-19,7.822289e-08,0.99798906
E:\10\final\val\top\rigtoy41.jpg,9,top,5,lefttop,9,top,3,left,True,7.1032756e-11,3.741919e-12,1.662783e-05,6.522257e-05,4.76522e-12,0.74405724,1.1201262e-11,3.4369765e-19,1.3746462e-09,0.25586092
E:\10\final\val\top\rigtoy42.jpg,9,top,5,lefttop,9,top,3,left,True,7.9910446e-11,7.120551e-13,1.4654449e-06,3.1764262e-06,3.770108e-13,0.78204274,9.422731e-13,1.2147982e-19,6.372417e-10,0.21795261
E:\10\final\val\top\rigtoy43.jpg,9,top,9,top,8,righttop,2,forward,True,1.6475524e-09,5.5007865e-10,9.417894e-05,3.0618492e-09,1.6930919e-13,8.512526e-06,3.7601959e-07,2.6546313e-12,0.00087951735,0.9990175
E:\10\final\val\top\rigtoy45.jpg,9,top,9,top,5,lefttop,8,righttop,True,2.451055e-09,2.6408742e-11,4.3570835e-06,1.8861916e-08,2.5321122e-13,0.0027918988,5.260891e-10,3.984601e-15,5.024016e-06,0.9971987
E:\10\final\val\top\rigtoy48.jpg,9,top,9,top,2,forward,8,righttop,True,1.3200732e-07,4.1492714e-07,0.004835503,1.724784e-06,6.9072453e-10,0.0001944438,2.0887837e-05,1.2828261e-09,0.00097400224,0.9939727
E:\10\final\val\top\rigtoy49.jpg,9,top,9,top,8,righttop,2,forward,True,9.2990085e-08,9.149791e-09,0.00016566711,1.7991123e-08,4.9632173e-12,2.65338e-05,5.7470497e-06,3.5216946e-10,0.011895244,0.9879068
E:\10\final\val\top\rigtoy5.jpg,9,top,9,top,5,lefttop,2,forward,True,3.1415853e-10,5.4847724e-12,1.0549003e-05,2.744188e-06,7.6854565e-13,0.1787423,5.435484e-11,9.158384e-18,4.98016e-08,0.82124436
E:\10\final\val\top\rigtoy50.jpg,9,top,9,top,2,forward,8,righttop,True,4.6728537e-08,1.6530494e-06,0.034348417,6.3040015e-06,1.6942097e-09,0.00010054211,0.00012432711,2.569631e-09,0.0008005797,0.96461815
E:\10\final\val\top\rigtoy52.jpg,9,top,9,top,8,righttop,2,forward,True,1.0677041e-07,6.007823e-08,0.00086398015,4.9713595e-08,2.298711e-11,1.4942674e-05,5.1965646e-05,4.3457486e-09,0.026807813,0.9722611
E:\10\final\val\top\rigtoy55.jpg,9,top,9,top,2,forward,8,righttop,True,2.1181994e-11,4.5552003e-11,0.00042112035,5.708086e-08,3.8192926e-14,2.6763279e-05,1.3726299e-07,5.112482e-15,3.4603916e-05,0.9995173
E:\10\final\val\top\rigtoy56.jpg,9,top,9,top,8,righttop,2,forward,True,1.7442188e-11,5.3836584e-12,5.8997564e-05,9.898859e-11,1.295093e-16,1.1825873e-07,1.1346848e-06,5.973921e-14,0.006365958,0.9935737
E:\10\final\val\top\rigtoy57.jpg,9,top,9,top,5,lefttop,2,forward,True,8.294045e-08,2.0746288e-08,0.00030516367,1.8691311e-07,4.2216185e-11,0.00035860192,6.0807434e-07,3.3360356e-11,0.00029572545,0.9990396
E:\10\final\val\top\rigtoy6.jpg,9,top,9,top,8,righttop,2,forward,True,2.693495e-09,4.238212e-10,0.00014460982,1.4845988e-08,1.519097e-13,2.0767222e-05,7.1175947e-07,9.767223e-13,0.00083543,0.9989986
E:\10\final\val\top\rigtoy62.jpg,9,top,9,top,5,lefttop,8,righttop,True,1.1337776e-07,1.3122425e-08,0.00019665572,1.8801983e-07,3.695308e-11,0.00048308057,6.123453e-07,3.594845e-11,0.0004824323,0.99883693
E:\10\final\val\top\rigtoy63.jpg,9,top,9,top,5,lefttop,2,forward,True,4.5917822e-08,5.2706532e-08,0.00075607974,6.2046263e-07,1.3222225e-10,0.0007654399,2.5840444e-07,1.1828968e-11,3.3361343e-05,0.99844426
E:\10\final\val\top\rigtoy64.jpg,9,top,9,top,8,righttop,5,lefttop,True,5.3589863e-12,3.3367457e-14,3.1864429e-06,7.607342e-10,2.9199873e-17,1.1009758e-05,1.606015e-08,7.6846654e-17,0.000655647,0.99933016
E:\10\final\val\top\rigtoy65.jpg,9,top,9,top,2,forward,8,righttop,True,7.6844564e-10,2.1539674e-09,0.0019768688,1.4096322e-07,4.5801275e-13,1.839782e-05,2.3986877e-06,4.925696e-13,0.00013500909,0.9978671
E:\10\final\val\top\rigtoy67.jpg,9,top,9,top,8,righttop,2,forward,True,2.3765515e-10,1.4685896e-10,0.00040333436,3.1709484e-09,6.4219133e-15,8.2078185e-07,7.5574144e-06,8.82737e-13,0.0043702545,0.995218
E:\10\final\val\top\rigtoy7.jpg,9,top,9,top,5,lefttop,2,forward,True,2.0634339e-09,3.0555064e-10,0.00013553184,1.413581e-07,7.30583e-13,0.00030858952,1.1657457e-07,1.1384413e-13,7.869817e-05,0.99947697
E:\10\final\val\top\rigtoy8.jpg,9,top,9,top,5,lefttop,2,forward,True,1.497495e-11,3.9880126e-12,3.6161142e-05,1.8255529e-08,7.5105175e-15,0.00014707028,2.4768123e-09,1.2497864e-16,3.374051e-06,0.9998134
E:\10\final\val\top\rigtoy9.jpg,9,top,9,top,5,lefttop,2,forward,True,3.1746197e-09,5.396127e-11,2.1398278e-05,3.5211544e-06,4.8055314e-12,0.120853715,4.959678e-10,4.1539247e-16,3.8155648e-07,0.87912095
E:\10\final\val\top\toppzo10.jpg,9,top,9,top,2,forward,5,lefttop,True,3.7436054e-11,3.97915e-09,0.0139360195,1.09424755e-05,3.1499258e-11,0.00036309994,3.306141e-07,3.8781434e-14,2.272112e-06,0.98568743
E:\10\final\val\top\toppzo100.jpg,9,top,9,top,2,forward,5,lefttop,True,7.5841255e-10,1.2737774e-09,0.00047729688,3.7305625e-08,2.6053294e-13,4.637987e-05,7.5517555e-08,5.55825e-14,9.774219e-06,0.9994665
E:\10\final\val\top\toppzo101.jpg,9,top,9,top,2,forward,5,lefttop,True,3.7093633e-09,4.517238e-09,0.0007228661,1.2001587e-07,1.5613606e-12,0.00010000718,2.3837613e-07,4.1976825e-13,2.3842322e-05,0.9991529
E:\10\final\val\top\toppzo102.jpg,9,top,9,top,2,forward,5,lefttop,True,1.3621734e-10,2.3728186e-09,0.0023351188,6.6145697e-07,1.3371459e-12,0.00028785862,2.689024e-08,4.835672e-15,3.4073477e-07,0.99737597
E:\10\final\val\top\toppzo103.jpg,9,top,9,top,5,lefttop,2,forward,True,1.0690741e-08,3.0918487e-10,7.984272e-05,2.5919653e-07,4.181127e-13,0.0014777746,1.7245155e-08,8.4892064e-15,7.171242e-06,0.99843496
E:\10\final\val\top\toppzo104.jpg,9,top,9,top,2,forward,5,lefttop,True,1.1754283e-08,9.768388e-09,0.0009029541,4.6544562e-07,6.6246566e-12,0.00036210715,2.7632422e-07,7.0287553e-13,1.8736802e-05,0.9987155
E:\10\final\val\top\toppzo107.jpg,9,top,9,top,2,forward,8,righttop,True,8.043426e-09,7.850584e-09,0.00085840956,7.616645e-08,1.2751435e-12,4.8319216e-05,7.247992e-07,1.6555111e-12,7.237867e-05,0.99902
E:\10\final\val\top\toppzo109.jpg,9,top,9,top,2,forward,5,lefttop,True,7.151639e-09,5.3431064e-09,0.0005961411,1.2698267e-07,2.039147e-12,0.00013126586,2.7184277e-07,7.058727e-13,3.2999083e-05,0.9992392
E:\10\final\val\top\toppzo11.jpg,9,top,9,top,8,righttop,5,lefttop,True,3.8568845e-07,1.3935153e-09,1.9883479e-05,5.676865e-09,8.5058084e-13,3.7622478e-05,3.7193722e-06,3.112557e-10,0.06341527,0.93652314
E:\10\final\val\top\toppzo110.jpg,9,top,9,top,5,lefttop,2,forward,True,3.2316358e-08,7.43524e-08,0.0023279402,1.6423643e-05,4.7575505e-10,0.010169446,7.431837e-08,4.7920505e-13,1.2210085e-06,0.98748463
E:\10\final\val\top\toppzo113.jpg,9,top,9,top,5,lefttop,2,forward,True,1.0802374e-06,6.6318275e-09,0.00010997557,2.6547027e-06,2.5453261e-11,0.014939457,5.0246033e-08,2.6537843e-13,1.34373695e-05,0.9849333
E:\10\final\val\top\toppzo114.jpg,9,top,9,top,8,righttop,2,forward,True,1.00604424e-07,1.1280487e-08,0.00038769876,2.6353533e-08,1.1581103e-12,1.860877e-05,9.807385e-06,1.0435401e-10,0.0044637476,0.99512
E:\10\final\val\top\toppzo115.jpg,9,top,9,top,2,forward,5,lefttop,True,1.2855924e-08,2.7607273e-08,0.0021833032,4.603675e-07,1.0679551e-11,0.00013637729,1.4636493e-06,4.7487847e-12,5.6716268e-05,0.9976216
E:\10\final\val\top\toppzo116.jpg,9,top,9,top,2,forward,5,lefttop,True,4.2872594e-09,1.1608632e-08,0.0019557502,4.5027036e-07,5.646032e-12,0.00014082718,7.741414e-07,1.185768e-12,3.0398298e-05,0.99787176
E:\10\final\val\top\toppzo118.jpg,9,top,9,top,5,lefttop,2,forward,True,1.075668e-07,2.3744169e-09,0.00017930503,5.712323e-06,1.6950639e-11,0.021320615,1.8288333e-08,2.2324636e-14,2.5839852e-06,0.97849166
E:\10\final\val\top\toppzo12.jpg,9,top,9,top,5,lefttop,2,forward,True,1.6250119e-09,1.3669225e-10,8.323644e-05,2.014955e-06,1.942961e-12,0.020911757,1.5281946e-09,5.342905e-16,3.5310364e-07,0.9790027
E:\10\final\val\top\toppzo120.jpg,9,top,9,top,2,forward,5,lefttop,True,1.4870504e-08,8.399455e-09,0.00042882556,1.3849028e-07,3.4944166e-12,0.0002829844,8.878301e-08,4.8156515e-13,1.1046181e-05,0.99927694
E:\10\final\val\top\toppzo122.jpg,9,top,9,top,2,forward,5,lefttop,True,2.798725e-09,4.5498987e-09,0.0010223726,1.9695813e-07,1.7543469e-12,0.000112363596,3.531593e-07,4.02253e-13,2.4130157e-05,0.9988405
E:\10\final\val\top\toppzo123.jpg,9,top,8,righttop,9,top,6,right,True,6.064885e-08,2.7095252e-08,0.0009257417,1.7941964e-08,4.2657475e-12,5.208901e-07,0.0024762251,6.4178174e-08,0.7300579,0.2665394
E:\10\final\val\top\toppzo124.jpg,9,top,9,top,2,forward,5,lefttop,True,9.825819e-07,1.1220121e-06,0.0060548345,3.973202e-05,1.0785738e-08,0.0055667437,8.707133e-06,6.508436e-10,0.00015336966,0.98817444
E:\10\final\val\top\toppzo125.jpg,9,top,9,top,8,righttop,2,forward,True,4.702058e-10,7.472659e-11,2.7802578e-05,2.981943e-10,7.115611e-15,2.33656e-06,9.410483e-08,3.226219e-13,0.00061098393,0.9993587
E:\10\final\val\top\toppzo127.jpg,9,top,9,top,8,righttop,5,lefttop,True,7.3310513e-09,1.5127642e-09,8.626565e-05,2.1498638e-08,2.0273943e-12,0.00012483416,9.2186475e-08,1.8166964e-12,0.0001406547,0.9996481
E:\10\final\val\top\toppzo128.jpg,9,top,9,top,8,righttop,5,lefttop,True,2.1744142e-09,8.7705905e-11,1.3102441e-05,2.4644746e-09,8.46937e-14,6.584261e-05,1.7853054e-08,1.676486e-13,0.00016518736,0.9997559
E:\10\final\val\top\toppzo129.jpg,9,top,9,top,5,lefttop,8,righttop,True,3.1985667e-08,8.7819807e-10,2.4242952e-05,3.32875e-08,3.4735604e-12,0.0007460539,3.316487e-08,1.6330539e-12,0.00014240765,0.9990872
E:\10\final\val\top\toppzo13.jpg,9,top,9,top,2,forward,8,righttop,True,1.220793e-10,1.8885642e-07,0.17339106,9.102706e-07,2.244559e-11,1.5845831e-06,0.00015033854,5.1284185e-11,0.00019638159,0.8262595
E:\10\final\val\top\toppzo130.jpg,9,top,9,top,8,righttop,2,forward,True,5.960284e-09,1.5858863e-09,0.000118872544,2.4882025e-08,1.9358044e-12,8.40789e-05,2.467701e-07,3.8893064e-12,0.00032421594,0.99947256
E:\10\final\val\top\toppzo131.jpg,9,top,9,top,8,righttop,2,forward,True,2.0292556e-07,2.68407e-08,0.00041310542,1.1765332e-08,3.589395e-12,3.4334794e-06,0.0001838528,1.1917442e-08,0.21048184,0.7889175
E:\10\final\val\top\toppzo132.jpg,9,top,9,top,8,righttop,2,forward,True,4.4807315e-08,3.2272148e-08,0.0012001598,4.0203805e-08,7.2047242e-12,6.1845126e-06,0.0001062832,2.0929616e-09,0.03973853,0.9589488
E:\10\final\val\top\toppzo133.jpg,9,top,9,top,8,righttop,2,forward,True,1.1185812e-08,2.5725624e-09,0.00013561477,1.2521949e-08,1.4591134e-12,2.941581e-05,8.2425936e-07,1.6830218e-11,0.0013542512,0.9984799
E:\10\final\val\top\toppzo135.jpg,9,top,9,top,2,forward,8,righttop,True,1.2673631e-09,3.7160315e-09,0.0007362763,2.0100483e-08,8.842275e-13,9.947914e-06,1.3770742e-06,4.855976e-12,0.00034199658,0.9989103
E:\10\final\val\top\toppzo136.jpg,9,top,9,top,8,righttop,2,forward,True,3.0715852e-09,4.564e-09,0.00053615303,2.4642087e-08,1.7972091e-12,1.5584294e-05,1.8594704e-06,1.3674695e-11,0.00075561146,0.9986908
E:\10\final\val\top\toppzo138.jpg,9,top,9,top,2,forward,8,righttop,True,1.062414e-08,1.8375431e-08,0.0010445847,1.3558831e-07,1.6223013e-11,5.1509556e-05,3.733593e-06,5.3271183e-11,0.00076102855,0.998139
E:\10\final\val\top\toppzo139.jpg,9,top,9,top,8,righttop,2,forward,True,2.4182048e-08,2.458994e-09,9.1817004e-05,1.5191647e-08,2.2518786e-12,4.766335e-05,9.0696085e-07,3.1564924e-11,0.0023878713,0.9974717
E:\10\final\val\top\toppzo14.jpg,9,top,9,top,2,forward,5,lefttop,True,5.504156e-10,2.0836065e-10,0.00015416156,1.18935075e-08,3.4390883e-14,2.982502e-05,6.181723e-08,2.2444747e-14,2.6440695e-05,0.99978954
E:\10\final\val\top\toppzo140.jpg,9,top,9,top,8,righttop,5,lefttop,True,2.122503e-08,3.8010857e-09,0.000114714916,3.888112e-08,6.1242014e-12,0.00015067807,2.670542e-07,1.0150201e-11,0.00041068983,0.9993236
E:\10\final\val\top\toppzo141.jpg,9,top,9,top,8,righttop,2,forward,True,1.32061775e-08,9.739742e-09,0.0005498337,1.2851932e-07,1.3260881e-11,8.478482e-05,2.406225e-06,3.7108726e-11,0.00092861056,0.99843425
